9.325325179335358650e-01,9.325593768438931175e-01,9.323480528954091184e-01,9.346328092643502172e-01,9.346235617163184406e-01,9.345204715093441417e-01,9.345911998331318804e-01,9.347873445954448801e-01,9.347615646772504672e-01,9.347878569837644314e-01,9.347965986754783740e-01,9.354636227096353451e-01,9.346205288073418105e-01,9.346205288073418105e-01,9.350178248202972719e-01,9.352102750805887377e-01,9.360531941161868152e-01,9.379073957168573283e-01,9.379086625480408390e-01,9.379145324582540688e-01,9.379145324582540688e-01,9.379145324582540688e-01,9.378405085810658237e-01,9.378463801630534391e-01,9.395438778945680580e-01,9.408611553385252124e-01,9.419887654493598328e-01,9.419995711305789721e-01,9.420039919619316304e-01,9.420216566132211256e-01,9.465415567493793425e-01,9.458682092648511563e-01,9.458340692081680379e-01,9.452356277886033720e-01,9.452356277886033720e-01,9.457287693098141990e-01,9.465783810557343303e-01,9.464990640749202377e-01,9.464803063857305521e-01,9.465167496489892418e-01,9.462466820959478664e-01,9.462551557434476512e-01,9.461601589448046523e-01,9.462335291836844187e-01,9.461969716165270494e-01,9.452702877419745242e-01,9.441695913052877698e-01,9.441695913052877698e-01,9.368231735745718991e-01,9.365401265814160547e-01,9.365930261078169172e-01,9.365948108616173329e-01,9.366000391372053535e-01,9.364946529955485710e-01,9.365990074145008615e-01,9.365624039947095802e-01,9.352691007364871689e-01,9.352691007364871689e-01,9.351098985480926773e-01,9.354167535630357744e-01,9.337432843344517508e-01,9.337432843344517508e-01,9.334846890069971037e-01,9.334833359978194078e-01,9.332121579011239954e-01,9.332026817506106076e-01,9.330591376739457710e-01,9.320385694788317910e-01,9.320141269753559055e-01,9.323437200617316067e-01,9.322717995715567030e-01,9.322674693413144364e-01,9.325675028058439953e-01,9.321706211619443794e-01,9.321578191095247767e-01,9.303345606419283209e-01,9.303345606419283209e-01,9.303366776384953685e-01,9.303608336900162090e-01,9.301715493455522399e-01,9.301380114883066597e-01,9.282004843106101966e-01,9.279972640702185416e-01,9.268326321722507588e-01,9.268326321722507588e-01,9.196567809732270060e-01,9.197432482132037457e-01,9.197300240764704204e-01,9.203688953916353555e-01,9.203491941945796118e-01,9.201083719517618720e-01,9.201083719517618720e-01,9.201083719517618720e-01,9.206192105877396559e-01,9.205858763088361485e-01,9.210971611580630602e-01,9.210981245219439506e-01,9.216117012598387115e-01,9.216117012598387115e-01,9.215931400637100701e-01,9.213405167038191124e-01,9.210612445211932009e-01,9.210744674092902207e-01,9.197997978238280359e-01,9.192801214964024803e-01,9.192795522564620736e-01,9.192810563675901658e-01,9.193177126395917220e-01,9.193268896777575527e-01,9.193118661397576830e-01,9.193118661397576830e-01,9.193362645985280190e-01,9.193319549214185038e-01,9.193319549214185038e-01,9.205947773145819468e-01,9.205817307757354628e-01,9.205817307757354628e-01,9.205817307757354628e-01,9.205619836301256464e-01,9.205619836301256464e-01,9.205437949110387708e-01,9.205195089214697202e-01,9.205741286486643915e-01,9.205494453159840385e-01,9.204636751684291962e-01,9.202021246573492963e-01,9.202039463851781065e-01,9.201070563010586012e-01,9.179078964984479505e-01,9.176136408277055789e-01,9.197363200732399102e-01,9.202560689550620676e-01,9.201755688775181685e-01,9.202630703476233354e-01,9.197572081753340179e-01,9.197048726154308795e-01,9.197140464326725162e-01,9.186307459092689642e-01,9.184161966388333376e-01,9.185156831777939734e-01,9.180302658921227765e-01,9.178322937522197522e-01,9.178308598936218976e-01,9.178327865836276578e-01,9.183336989381504223e-01,9.183781468899908651e-01,9.184778795358402581e-01,9.186740437836060647e-01,9.176260705536861684e-01,9.186195962769947432e-01,9.186185966485217458e-01,9.186080409679459047e-01,9.186301715572375848e-01,9.188373047260033344e-01,9.183752392448638613e-01,9.182150159106602372e-01,9.179814969889695808e-01,9.179814969889695808e-01,9.180006297796305947e-01,9.180006297796305947e-01,9.177678251307326285e-01,9.177031489218443472e-01,9.181630714638906454e-01,9.159759632820454467e-01,9.159405536090379218e-01,9.159109395720846925e-01,9.157850380510346167e-01,9.157722028896979616e-01,9.158053670935405455e-01,9.158244432778176458e-01,9.160221823280982889e-01,9.160221823280982889e-01,9.160326307074848629e-01,9.160326307074848629e-01,9.160332249002447469e-01,9.160644613257249436e-01,9.160852192657698012e-01,9.160891623421543173e-01,9.168920648532495887e-01,9.167915463106370844e-01,9.167972732557718718e-01,9.156393667342394016e-01,9.156472978221253944e-01,9.134999574359204955e-01,9.134999574359204955e-01,9.132737721243633366e-01,9.132727717922689559e-01,9.130017454505993113e-01,9.130017454505993113e-01,9.129957125786285488e-01,9.132531646024786287e-01,9.132515647790455660e-01,9.132183318183753062e-01,9.132478376711865575e-01,9.110985017403629982e-01,9.106416123821571285e-01,9.111415918766332389e-01,9.111399633674923670e-01,9.111026709448665217e-01,9.111141523696631994e-01,9.106054606589493172e-01,9.106699384840901690e-01,9.117464072736066738e-01,9.112341115572597516e-01,9.121562864768761880e-01,9.121562864768761880e-01,9.120522401281448976e-01,9.120637256547179383e-01,9.108028281485101019e-01,9.108413651064567462e-01,9.108423557741390786e-01,9.108735842608169930e-01,9.108735842608169930e-01,9.108687087911992997e-01,9.108562016014764007e-01,9.110554484221856653e-01,9.110353174063429149e-01,9.108782320519291931e-01,9.108782320519291931e-01,9.127606845283549042e-01,9.130207236145034821e-01,9.149000403040116192e-01,9.155128272264841938e-01,9.161520474752933296e-01,9.161514630435932949e-01,9.162158845641390492e-01,9.158000768764276156e-01,9.157687589859165866e-01,9.155882067702542093e-01,9.157466409437494681e-01,9.163081498018385007e-01,9.163087332545595265e-01,9.162222907011930984e-01,9.162222907011930984e-01,9.156610245624300370e-01,9.151580146713712560e-01,9.151674958829345563e-01,9.151674958829345563e-01,9.151381303649406274e-01,9.151290485053044099e-01,9.151719930533088743e-01,9.130287997961286095e-01,9.130287997961286095e-01,9.130263901297280826e-01,9.128465050565356398e-01,9.133052173000788532e-01,9.138648468447759798e-01,9.137734628790844527e-01,9.137837092166515296e-01,9.138048710759149040e-01,9.093260097722843938e-01,9.090341654026855567e-01,9.092816138070167753e-01,9.092816138070167753e-01,9.114182817730891450e-01,9.069512297791225697e-01,9.069133386007056652e-01,9.069040823069107748e-01,9.069040823069107748e-01,9.069016460283069181e-01,9.068757703214717081e-01,9.080152004312145309e-01,9.080308803268798412e-01,9.080369119645571585e-01,9.080369119645571585e-01,9.082964149879179105e-01,9.083064811930043891e-01,9.080412200718009919e-01,9.080412200718009919e-01,9.078911486314289458e-01,9.079004054400501289e-01,9.078764071706453276e-01,9.090390442112117331e-01,9.090516911626086438e-01,9.097232923783680203e-01,9.090558000464360466e-01,9.095638534831742561e-01,9.095614764057730062e-01,9.105194157110506614e-01,9.105091626373531533e-01,9.104773068369269584e-01,9.088692532596512885e-01,9.083183523157578598e-01,9.083183523157578598e-01,9.088265171949412302e-01,9.088763788397727916e-01,9.091348381113610877e-01,9.091390494312060477e-01,9.091006998896445923e-01,9.091319960129489175e-01,9.086305922084539910e-01,9.086405289468090229e-01,9.091522798869753341e-01,9.091390629131245182e-01,9.090995415723865936e-01,9.089759543894951888e-01,9.085230242255902811e-01,9.084848131496415791e-01,9.083933230429764860e-01,9.086919521781603448e-01,9.086032424477477054e-01,9.064287162200846959e-01,9.074135592214083168e-01,9.077115118820352491e-01,9.077115118820352491e-01,9.076889421796192625e-01,9.077272861410188298e-01,9.077669978200558765e-01,9.077669978200558765e-01,9.077669978200558765e-01,9.096569079497286436e-01,9.104570336744995940e-01,9.104585856892518647e-01,9.099533170339048072e-01,9.097742942682836009e-01,9.100692908105842971e-01,9.099779425782952291e-01,9.104826894066501142e-01,9.099779425782952291e-01,9.084369664652416354e-01,9.084272455583934924e-01,9.085822350675953896e-01,9.085738543496024722e-01,9.085980982644203952e-01,9.084749749658500573e-01,9.084749749658500573e-01,9.083211140860439903e-01,9.082332785813975740e-01,9.082332785813975740e-01,9.086498411061930680e-01,9.087259508835149324e-01,9.087168628142612281e-01,9.084804137081082809e-01,9.084934068394151518e-01,9.084949618776468894e-01,9.087933985791591951e-01,9.082850184941412275e-01,9.077986119621105354e-01,9.075568515074727838e-01,9.074342849631820140e-01,9.072351905312654452e-01,9.072335026015838633e-01,9.072588437682403972e-01,9.072606990684735084e-01,9.065948566998732749e-01,9.064728325667394948e-01,9.064728325667394948e-01,9.064543179642738924e-01,9.059031922800732106e-01,9.037009292821084339e-01,9.034615327571515753e-01,9.034570572983290360e-01,9.034570572983290360e-01,9.028271773981588755e-01,9.014569710259884294e-01,9.013563291016458701e-01,9.014446305159630191e-01,9.014346937776079871e-01,9.017055795906462334e-01,9.006439163975186180e-01,9.006623580270691765e-01,9.006623580270691765e-01,9.007428667059510508e-01,9.001429860991098098e-01,9.001419926270134431e-01,9.005411368123166227e-01,9.017444327948068716e-01,9.017633913029323711e-01,9.019068085826470460e-01,9.008655379863239610e-01,9.008660875862615214e-01,9.013366136835624376e-01,9.013376179164444002e-01,9.013420962861351526e-01,9.011322436651528767e-01,9.013424090299430036e-01,9.012967002039208309e-01,9.012967002039208309e-01,9.082211025450286357e-01,9.082211025450286357e-01,9.080486639108715785e-01,9.080163843387818456e-01,9.080219791345878200e-01,9.080163843387818456e-01,9.080163843387818456e-01,9.080578203390354819e-01,9.081463430800901238e-01,9.091426173678450740e-01,9.095442975332396207e-01,9.093309744077452406e-01,9.093309744077452406e-01,9.093401627806402265e-01,9.093401627806402265e-01,9.093401627806402265e-01,9.096314226851507367e-01,9.097231614509129205e-01,9.096347822164171371e-01,9.095849329207351674e-01,9.095973784436826026e-01,9.102039238232446650e-01,9.102139702178826397e-01,9.105127865417743660e-01,9.102124255482595405e-01,9.080401612102935172e-01,9.081147458333955758e-01,9.080676233345592596e-01,9.087367195758758731e-01,9.087482414803531583e-01,9.087565920934382868e-01,9.071941027970060745e-01,9.069064642455689773e-01,9.069064642455689773e-01,9.069454932657047275e-01,9.059964394865542836e-01,9.059945858411387887e-01,9.071672495336184916e-01,9.071543981573674253e-01,9.071543981573674253e-01,9.073265374085408563e-01,9.073455350417696241e-01,9.049608997911700037e-01,9.061563893912651935e-01,9.055161681096833837e-01,9.039603550893072770e-01,9.039510361586111653e-01,9.052715696593087724e-01,9.074696453612481895e-01,9.059120889068367211e-01,9.047386029450081857e-01,9.052610393097372254e-01,9.052287804523200254e-01,9.052417043719475087e-01,9.054895265533111637e-01,9.050128388461279316e-01,9.052024973513259631e-01,9.052024973513259631e-01,9.051784982544821556e-01,9.056882820167805326e-01,9.057734481945297622e-01,9.057550708671651130e-01,9.057603844195469822e-01,9.057603844195469822e-01,9.057603844195469822e-01,9.059592398191673723e-01,9.059592398191673723e-01,9.059402563049732127e-01,9.059359929337775785e-01,9.059270485145406449e-01,9.059264478118126407e-01,9.059010128626378000e-01,9.057021574630172989e-01,9.051476217255880474e-01,9.051476217255880474e-01,9.051494882447680412e-01,9.051494882447680412e-01,9.043443374988517913e-01,9.030139160254783137e-01,9.029160549466361818e-01,9.034276275231835074e-01,9.034655867619890701e-01,9.040675830342356223e-01,9.041708931503348312e-01,9.041746413265265847e-01,9.041746413265265847e-01,9.041788907058923019e-01,9.041380345640555038e-01,9.045864719060221493e-01,9.041857478250653335e-01,9.039343008328698525e-01,9.057366924615882775e-01,9.057495234885721835e-01,9.039471318598537586e-01,9.037490843418659603e-01,9.030886643708193606e-01,9.030729632392701101e-01,9.033444902287507405e-01,9.033536607110145278e-01,9.033465370547615336e-01,9.031120224664844764e-01,9.031157606260665771e-01,9.030556269681826453e-01,9.030803482636692303e-01,9.030423710787947034e-01,9.024419364773536012e-01,9.024169412729071693e-01,9.023568393021899059e-01,9.017170283984846657e-01,9.016699952244837668e-01,9.014724897581051222e-01,9.014294409959641152e-01,9.015730247138746822e-01,9.015937305187398110e-01,9.006429399155769788e-01,9.006891217886908718e-01,9.016399283035949619e-01,9.016718363709447237e-01,9.010704133477958067e-01,9.010603945633475220e-01,9.010559313110845236e-01,9.010766335254242199e-01,9.010766335254242199e-01,9.010383868014683051e-01,9.010512189891742851e-01,9.010502307253771548e-01,9.015655448194836996e-01,9.014702986585534372e-01,9.014702986585534372e-01,9.014618806470721113e-01,9.014618806470721113e-01,9.014562574430727837e-01,9.014572595308321112e-01,9.011865283920615921e-01,9.010345881827936942e-01,9.010383660588823229e-01,9.007049167017514568e-01,9.006727186389004158e-01,9.004072341276180280e-01,9.003935227397632524e-01,9.008691131717398992e-01,9.006716792693705287e-01,9.017898845450311729e-01,9.017898845450311729e-01,9.017898845450311729e-01,9.017636937637935057e-01,9.017544757822711921e-01,9.017938290136328083e-01,9.023017492441212095e-01,9.022981138248814537e-01,9.025196598885499855e-01,9.018791920215236679e-01,9.018808775809703526e-01,9.013603755504162596e-01,9.013694883672654923e-01,9.013688709775929953e-01,9.009489315518764974e-01,9.004737683960896133e-01,8.999608153685803025e-01,8.999346214145421685e-01,8.995072042127948420e-01,8.995072042127948420e-01,8.995128027024140716e-01,8.996128699601394496e-01,8.996128699601394496e-01,8.996128699601394496e-01,8.996184481934407229e-01,8.996227009796786689e-01,8.996208569511747744e-01,8.996227009796786689e-01,8.996239310854897697e-01,8.993932536237521091e-01,8.992790289452028407e-01,8.997528412079398574e-01,8.997528412079398574e-01,8.995669927452890624e-01,8.996170939365195629e-01,8.998150181728714614e-01,8.998155827948598473e-01,8.992160958283786920e-01,8.992073440788601602e-01,8.996817892604952460e-01,8.996503068145954574e-01,8.999149888985239487e-01,9.003426036273554089e-01,9.003105048490356310e-01,9.003084069139690726e-01,9.003941078785584473e-01,9.003210574380008380e-01,9.003443194225270174e-01,9.003406825777384714e-01,9.009416998449869540e-01,9.010363350903569657e-01,9.010423601107103719e-01,9.010552383467259618e-01,9.015646236566781102e-01,9.014854616739207405e-01,9.014397432635027352e-01,9.015189052462601049e-01,9.023189740004892156e-01,9.022894733403020728e-01,9.023122602236587353e-01,9.023122602236587353e-01,9.027968602795352071e-01,9.014247258127077167e-01,9.012624651775660301e-01,9.012624651775660301e-01,9.013010351927135400e-01,9.007580923163701625e-01,9.007580923163701625e-01,9.006629538658537104e-01,9.012058967421969768e-01,9.007223412884907132e-01,8.983557717701790013e-01,8.983528439438398516e-01,8.983305178429914495e-01,8.983305178429914495e-01,8.983217415855708765e-01,8.983217415855708765e-01,8.989229619617993272e-01,8.989478667756812813e-01,8.994212419025515715e-01,8.996205022817271857e-01,8.996205022817271857e-01,8.996093422875991452e-01,9.002786501472577196e-01,9.002786501472577196e-01,8.998569603814771112e-01,8.998187448131718114e-01,9.007548100877514896e-01,9.007152106991748175e-01,9.004421786292797769e-01,9.004489558845549801e-01,9.004617238100415255e-01,9.009359229802880176e-01,9.009359229802880176e-01,9.009489318906381827e-01,9.009489318906381827e-01,9.011421757208427641e-01,9.010971771413093245e-01,9.012966301281902792e-01,9.012956413749779738e-01,9.012841586444402253e-01,9.011846286954769969e-01,8.993988580764114005e-01,8.991469420356972275e-01,8.991784047734515672e-01,8.991523796005447267e-01,8.995726568653087396e-01,8.995726568653087396e-01,8.995684995619849245e-01,8.995684995619849245e-01,8.995021588948129976e-01,8.994700068427257111e-01,8.994700068427257111e-01,8.994663704429236573e-01,8.994663704429236573e-01,8.989576574651139129e-01,8.990181010231663716e-01,8.984176232256034789e-01,8.983781206893609594e-01,8.983781206893609594e-01,8.972659735235577472e-01,8.972659735235577472e-01,8.980600438325407886e-01,8.980989278142335053e-01,8.980989278142335053e-01,8.980009278044943644e-01,8.958003230330348066e-01,8.963000117592903049e-01,8.963010131287973969e-01,8.963168679332766953e-01,8.941501926977416526e-01,8.941388934193675864e-01,8.941181252018699510e-01,8.941181252018699510e-01,8.941181252018699510e-01,8.943262843463016809e-01,8.938466317169576625e-01,8.938421803539683408e-01,8.938440244502773302e-01,8.936134810931264383e-01,8.936020313057801978e-01,8.935557499309497720e-01,8.935241844415233725e-01,8.930543963174343292e-01,8.930543963174343292e-01,8.928553117348477786e-01,8.920431533529186163e-01,8.920431533529186163e-01,8.918265001300993422e-01,8.920988396049712721e-01,8.920988396049712721e-01,8.909304259607375709e-01,8.908442851317619482e-01,8.909153463029494402e-01,8.908813135604078948e-01,8.908702049760670594e-01,8.908279875711340168e-01,8.908651803325594587e-01,8.908651803325594587e-01,8.913621491624187376e-01,8.910643667437040394e-01,8.888825376066106232e-01,8.888907259544620576e-01,8.869861390494261366e-01,8.826421029456374967e-01,8.826310663786987032e-01,8.819888138824382162e-01,8.818935888704312331e-01,8.818935888704312331e-01,8.818266287023953653e-01,8.820894629916296026e-01,8.821330411558441220e-01,8.821330411558441220e-01,8.815663551950851939e-01,8.815663551950851939e-01,8.815663551950851939e-01,8.818495379186017669e-01,8.817501939875459493e-01,8.817948513642082098e-01,8.817936127941640168e-01,8.817945625686384181e-01,8.811558289370455821e-01,8.812137911712427663e-01,8.812137911712427663e-01,8.812137911712427663e-01,8.746768304502136049e-01,8.744788592897495549e-01,8.733164592262497861e-01,8.735563860066254405e-01,8.735673518213993294e-01,8.736532412110992185e-01,8.737199262152979262e-01,8.738015829956363723e-01,8.738421707500826363e-01,8.738057114375683554e-01,8.720993613278292811e-01,8.711550559961348528e-01,8.710223678455160101e-01,8.708162280156521717e-01,8.712834643654929767e-01,8.712372945405290059e-01,8.712372945405290059e-01,8.705838571930731851e-01,8.706691559453625384e-01,8.706691559453625384e-01,8.710665400685969617e-01,8.701399224284832590e-01,8.683815423060560201e-01,8.683815423060560201e-01,8.684210030537657943e-01,8.684210030537657943e-01,8.683824410636320490e-01,8.683824410636320490e-01,8.670460359496178215e-01,8.670460359496178215e-01,8.670807694270543653e-01,8.670807694270543653e-01,8.670807694270543653e-01,8.670736200019883988e-01,8.655908938097183203e-01,8.653585545936389734e-01,8.647012229563826313e-01,8.647126151958129947e-01,8.646821918661027340e-01,8.648084890273283198e-01,8.648084890273283198e-01,8.646985006783280969e-01,8.656317462754871128e-01,8.655482688726551244e-01,8.650789341935198884e-01,8.648495133324368700e-01,8.648869311290318107e-01,8.649269599102740180e-01,8.644442142137354068e-01,8.644442142137354068e-01,8.645178644389670541e-01,8.642823136209945023e-01,8.642816506543049559e-01,8.637924370628498050e-01,8.635630256928872317e-01,8.630907042474961210e-01,8.625036194861011030e-01,8.625036194861011030e-01,8.625045363917013264e-01,8.622366770954977833e-01,8.623690160561756635e-01,8.624668244200854872e-01,8.624668244200854872e-01,8.625052900135081746e-01,8.620370311099487814e-01,8.620930393300726413e-01,8.621371427261221854e-01,8.621288450185053964e-01,8.621288450185053964e-01,8.623492672458185071e-01,8.623537408244079661e-01,8.614385207338574046e-01,8.614385207338574046e-01,8.614285017010813172e-01,8.613979955667524502e-01,8.614080145995284266e-01,8.617827702552519620e-01,8.618135473249413092e-01,8.621981784062657805e-01,8.621981784062657805e-01,8.617300933230549465e-01,8.615239473993779873e-01,8.615543905175515604e-01,8.615543905175515604e-01,8.615924249541653257e-01,8.613723780711406430e-01,8.613567904995361735e-01,8.614409491651217055e-01,8.614389162881757045e-01,8.614477386437351392e-01,8.614325237982590755e-01,8.614325237982590755e-01,8.614827281851478169e-01,8.616111480092665253e-01,8.616099165572339569e-01,8.613835242756987531e-01,8.615891881318117340e-01,8.615891881318117340e-01,8.613674556389894210e-01,8.613654237537329283e-01,8.618328674334759798e-01,8.618328674334759798e-01,8.616370164096813777e-01,8.618734222981756510e-01,8.623924598051527779e-01,8.628167915697623203e-01,8.628204021808947299e-01,8.626920142726248741e-01,8.626205142298140061e-01,8.625230016218738971e-01,8.625230016218738971e-01,8.623001183809048120e-01,8.623164740563418196e-01,8.623164740563418196e-01,8.622414679877395960e-01,8.617634288297498779e-01,8.617373559955149309e-01,8.626582383091968564e-01,8.626277913032690536e-01,8.626277913032690536e-01,8.626545681605439775e-01,8.626545681605439775e-01,8.625609227345826246e-01,8.625609227345826246e-01,8.623699291456671245e-01,8.618935926181461316e-01,8.623704573786232785e-01,8.623667806771040389e-01,8.623667806771040389e-01,8.610642927741205543e-01,8.610930407125758634e-01,8.604464344211437687e-01,8.604464344211437687e-01,8.604464344211437687e-01,8.609631212764978780e-01,8.610217061545103467e-01,8.610160956902382923e-01,8.610507002319209846e-01,8.610895221593916071e-01,8.610506347569724106e-01,8.604073335255980615e-01,8.604054182309963661e-01,8.602108176783795912e-01,8.602122506683693715e-01,8.602122506683693715e-01,8.601776391517861331e-01,8.600917060434732919e-01,8.600990179960397164e-01,8.584295398868494464e-01,8.579543815688998043e-01,8.578741515636870707e-01,8.578998947289734334e-01,8.578998947289734334e-01,8.576757315507733681e-01,8.576757315507733681e-01,8.577595838617906310e-01,8.577417223334118379e-01,8.576730854749096133e-01,8.576730854749096133e-01,8.579893809656846670e-01,8.579209888171903664e-01,8.579243486369965144e-01,8.579243486369965144e-01,8.579279264776049629e-01,8.578837437552467859e-01,8.578879002997799041e-01,8.573059122254924613e-01,8.572400596358172864e-01,8.569241499386156535e-01,8.569336994822570608e-01,8.569750783471200561e-01,8.571963143595729973e-01,8.577710828452863590e-01,8.581292295253609703e-01,8.581292295253609703e-01,8.581950819223246318e-01,8.582259145099062625e-01,8.576800418145554827e-01,8.576800418145554827e-01,8.576800418145554827e-01,8.576338479863639952e-01,8.574161919018896683e-01,8.574272707816802397e-01,8.577218136581542529e-01,8.577218136581542529e-01,8.578059711028569456e-01,8.581737720552112814e-01,8.571065502888369769e-01,8.571039759541618785e-01,8.564918934922967075e-01,8.564918934922967075e-01,8.564918934922967075e-01,8.564918934922967075e-01,8.565303155369309307e-01,8.565211395473475431e-01,8.564708000458473025e-01,8.564708000458473025e-01,8.564708000458473025e-01,8.564708000458473025e-01,8.564708000458473025e-01,8.554938324728685872e-01,8.554596824916683717e-01,8.554679907797041460e-01,8.558313812462200465e-01,8.556676042086158729e-01,8.556676042086158729e-01,8.561276887971286387e-01,8.560416211736466829e-01,8.539700576542073041e-01,8.539700576542073041e-01,8.539700576542073041e-01,8.540005530126310029e-01,8.539642565014451403e-01,8.543287424657839413e-01,8.543287424657839413e-01,8.547893816223862684e-01,8.547167679219771497e-01,8.547102860171810201e-01,8.545168411794999974e-01,8.546009194681336574e-01,8.541402018498919224e-01,8.546529156017096396e-01,8.548462935990002176e-01,8.542698510027372238e-01,8.542855189821295658e-01,8.542855189821295658e-01,8.540092594630348533e-01,8.543745692838968786e-01,8.544109906927518372e-01,8.540458997538268315e-01,8.540348361215089890e-01,8.538121878792533925e-01,8.545936989794598038e-01,8.545936989794598038e-01,8.523951451116248412e-01,8.524337811331096360e-01,8.524337811331096360e-01,8.528991973906483448e-01,8.528991973906483448e-01,8.529081668918740977e-01,8.528923746641621229e-01,8.528923746641621229e-01,8.519771643761353541e-01,8.519771643761353541e-01,8.515792606440516499e-01,8.514539882696903206e-01,8.518834287696934737e-01,8.530219892843533547e-01,8.530200173074244940e-01,8.522396682099394605e-01,8.522396682099394605e-01,8.522389783637747129e-01,8.522427636126431727e-01,8.521414009203123197e-01,8.527133787113102548e-01,8.526692387161763920e-01,8.529124696774953440e-01,8.534528158488370320e-01,8.523973906456244753e-01,8.525501001454319772e-01,8.510167586748147439e-01,8.510167586748147439e-01,8.510865155895697143e-01,8.511029580755579138e-01,8.511074372656968201e-01,8.511074372656968201e-01,8.511074372656968201e-01,8.511074372656968201e-01,8.510951241761393060e-01,8.496221257660103721e-01,8.497127975970273361e-01,8.495186625079990117e-01,8.494683984478106353e-01,8.494594069292229488e-01,8.493023354718148843e-01,8.493014212873760682e-01,8.493226118793624213e-01,8.487494827654901153e-01,8.488188443185917809e-01,8.488188443185917809e-01,8.488269473223843953e-01,8.488513856578536743e-01,8.488301950658675432e-01,8.486050423534131637e-01,8.478297305985685872e-01,8.482915627777174450e-01,8.482922437457888210e-01,8.482922437457888210e-01,8.482922437457888210e-01,8.487519257325211175e-01,8.487519257325211175e-01,8.486858520606016532e-01,8.485922689382998652e-01,8.486230960485778851e-01,8.486359588723279002e-01
